"SID","article_cond","article_number","topic","n_articles","msg_rel_self","msg_rel_social","msg_share","sharing_type","sharing_type_key","sharing_behavior","n_words"
"s058","self",77,"climate",25,20,40,0,1,"msg_share_broad",0,7
"s058","control",42,"health",25,0,60,0,1,"msg_share_broad",0,12
"s058","control",58,"climate",25,0,0,0,1,"msg_share_broad",0,9
"s059","other",77,"climate",8,90,80,20,1,"msg_share_broad",0,41
"s059","self",47,"health",8,80,90,30,1,"msg_share_broad",0,24
"s059","other",24,"climate",8,60,70,20,1,"msg_share_broad",0,29
"s059","control",5,"health",8,30,30,10,1,"msg_share_broad",0,18
"s059","self",10,"climate",8,70,60,40,1,"msg_share_broad",0,24
"s059","self",64,"health",8,10,20,0,1,"msg_share_broad",0,31
"s059","other",88,"climate",8,40,30,0,1,"msg_share_broad",0,29
"s059","control",19,"health",8,70,80,10,1,"msg_share_broad",0,18
"s060","other",81,"climate",13,70,60,80,1,"msg_share_broad",1,52
"s060","control",3,"health",13,40,60,20,1,"msg_share_broad",0,41
"s060","self",65,"climate",13,80,80,60,1,"msg_share_broad",0,50
"s060","self",75,"health",13,90,100,70,1,"msg_share_broad",1,33
"s060","control",98,"climate",13,40,60,10,1,"msg_share_broad",0,53
"s060","other",25,"health",13,90,90,60,1,"msg_share_broad",0,25
"s060","control",86,"climate",13,40,40,0,1,"msg_share_broad",0,36
"s060","other",39,"health",13,10,60,60,1,"msg_share_broad",1,24
"s060","self",37,"climate",13,90,50,90,1,"msg_share_broad",0,39
"s060","other",95,"health",13,10,70,40,1,"msg_share_broad",0,31
"s060","self",1,"climate",13,40,40,0,1,"msg_share_broad",0,18
"s060","other",22,"health",13,90,100,90,1,"msg_share_broad",1,39
"s060","self",66,"climate",13,100,100,80,1,"msg_share_broad",1,27
"s061","self",11,"climate",6,30,40,50,1,"msg_share_broad",0,20
"s061","control",43,"health",6,20,70,30,1,"msg_share_broad",0,17
"s061","other",107,"climate",6,70,70,70,1,"msg_share_broad",0,33
"s061","control",101,"health",6,80,80,60,1,"msg_share_broad",0,23
"s061","self",86,"climate",6,60,40,30,1,"msg_share_broad",0,29
"s061","control",109,"health",6,60,70,60,1,"msg_share_broad",0,25
"s062","self",9,"health",11,70,100,20,1,"msg_share_broad",0,31
"s062","control",89,"climate",11,100,100,90,1,"msg_share_broad",0,20
"s062","other",33,"health",11,100,100,70,1,"msg_share_broad",0,24
"s062","control",72,"climate",11,90,100,40,1,"msg_share_broad",0,30
"s062","control",13,"health",11,80,100,70,1,"msg_share_broad",0,27
"s062","other",54,"climate",11,100,100,60,1,"msg_share_broad",0,43
"s062","self",43,"health",11,100,100,100,1,"msg_share_broad",0,26
"s062","self",61,"climate",11,80,90,70,1,"msg_share_broad",0,23
"s062","other",41,"health",11,90,90,20,1,"msg_share_broad",0,21
"s062","control",10,"climate",11,70,80,30,1,"msg_share_broad",0,25
"s062","control",32,"health",11,70,70,0,1,"msg_share_broad",0,25
"s063","self",107,"climate",17,100,100,70,1,"msg_share_broad",0,18
"s063","control",109,"health",17,20,20,0,1,"msg_share_broad",0,48
"s063","other",38,"climate",17,40,80,90,1,"msg_share_broad",0,19
"s063","control",9,"health",17,10,10,0,1,"msg_share_broad",0,59
"s063","other",66,"climate",17,80,60,10,1,"msg_share_broad",0,48
"s063","self",75,"health",17,80,90,10,1,"msg_share_broad",0,19
"s063","self",104,"climate",17,50,30,0,1,"msg_share_broad",0,70
"s063","control",55,"health",17,60,60,80,1,"msg_share_broad",0,61
"s063","other",31,"climate",17,70,70,10,1,"msg_share_broad",0,15
"s063","other",97,"health",17,0,0,0,1,"msg_share_broad",0,17
"s063","self",37,"climate",17,90,60,10,1,"msg_share_broad",0,12
"s063","control",23,"health",17,70,30,0,1,"msg_share_broad",0,83
"s063","self",11,"climate",17,80,80,60,1,"msg_share_broad",0,25
"s063","control",95,"health",17,10,10,0,1,"msg_share_broad",0,68
"s063","other",58,"climate",17,60,90,30,1,"msg_share_broad",0,22
"s063","other",80,"health",17,30,80,10,1,"msg_share_broad",0,27
"s063","control",108,"climate",17,80,60,80,1,"msg_share_broad",0,32
"s064","self",35,"climate",13,80,60,30,1,"msg_share_broad",0,12
"s064","control",63,"health",13,60,20,10,1,"msg_share_broad",0,11
"s064","other",20,"climate",13,60,70,80,1,"msg_share_broad",0,6
"s064","control",73,"health",13,0,0,0,1,"msg_share_broad",0,12
"s064","control",41,"health",13,60,60,60,1,"msg_share_broad",0,8
"s064","control",57,"health",13,60,60,60,1,"msg_share_broad",0,7
"s064","other",28,"climate",13,60,70,60,1,"msg_share_broad",0,6
"s065","self",110,"climate",8,20,20,40,1,"msg_share_broad",0,34
"s065","other",59,"health",8,40,100,70,1,"msg_share_broad",0,31
"s065","control",67,"climate",8,100,100,70,1,"msg_share_broad",0,45
"s065","control",33,"health",8,100,100,90,1,"msg_share_broad",0,36
"s065","other",70,"climate",8,100,100,70,1,"msg_share_broad",0,53
"s065","self",34,"health",8,80,90,80,1,"msg_share_broad",0,19
"s065","other",65,"climate",8,70,100,70,1,"msg_share_broad",0,37
"s065","control",73,"health",8,0,80,60,1,"msg_share_broad",0,33
"s066","control",101,"health",20,100,90,70,1,"msg_share_broad",0,44
"s066","other",62,"climate",20,0,0,0,1,"msg_share_broad",0,32
"s066","self",90,"health",20,60,40,30,1,"msg_share_broad",0,24
"s066","other",29,"climate",20,0,0,0,1,"msg_share_broad",0,23
"s066","control",73,"health",20,0,10,10,1,"msg_share_broad",0,14
"s066","self",54,"climate",20,0,0,0,1,"msg_share_broad",0,13
"s066","self",45,"health",20,100,100,100,1,"msg_share_broad",0,29
"s066","control",20,"climate",20,0,0,0,1,"msg_share_broad",0,17
"s066","other",23,"health",20,0,0,0,1,"msg_share_broad",0,36
"s066","control",26,"climate",20,0,0,0,1,"msg_share_broad",0,32
"s066","other",47,"health",20,30,60,40,1,"msg_share_broad",0,20
"s066","self",94,"climate",20,0,0,0,1,"msg_share_broad",0,52
"s066","self",100,"health",20,100,80,10,1,"msg_share_broad",0,25
"s066","other",1,"climate",20,0,70,30,1,"msg_share_broad",0,20
"s066","control",55,"health",20,0,0,0,1,"msg_share_broad",0,30
"s066","other",70,"climate",20,10,90,70,1,"msg_share_broad",0,18
"s066","self",91,"health",20,0,0,0,1,"msg_share_broad",0,35
"s066","control",27,"climate",20,10,10,10,1,"msg_share_broad",0,22
"s066","control",39,"health",20,90,100,100,1,"msg_share_broad",0,16
"s066","self",69,"climate",20,10,0,0,1,"msg_share_broad",0,19
"s067","self",51,"climate",17,40,60,80,1,"msg_share_broad",0,19
"s067","control",57,"health",17,10,60,80,1,"msg_share_broad",0,12
"s067","self",39,"health",17,90,80,90,1,"msg_share_broad",0,36
"s067","control",16,"climate",17,100,70,90,1,"msg_share_broad",0,35
"s067","other",80,"health",17,90,90,90,1,"msg_share_broad",0,23
"s067","self",10,"climate",17,100,100,100,1,"msg_share_broad",0,63
"s067","control",76,"health",17,10,80,90,1,"msg_share_broad",0,17
"s067","self",65,"climate",17,100,100,100,1,"msg_share_broad",0,59
"s067","other",41,"health",17,90,100,100,1,"msg_share_broad",0,43
"s067","self",20,"climate",17,100,100,100,1,"msg_share_broad",0,33
"s067","control",87,"health",17,60,60,90,1,"msg_share_broad",0,10
"s067","other",69,"climate",17,100,90,90,1,"msg_share_broad",0,34
"s067","other",25,"health",17,100,90,90,1,"msg_share_broad",0,26
"s067","control",18,"climate",17,90,90,90,1,"msg_share_broad",0,21
"s067","self",5,"health",17,90,100,90,1,"msg_share_broad",0,31
"s067","control",96,"climate",17,100,90,90,1,"msg_share_broad",0,27
"s067","other",93,"health",17,100,90,90,1,"msg_share_broad",0,25
"s068","other",48,"health",8,60,80,0,1,"msg_share_broad",0,25
"s068","control",50,"climate",8,100,100,0,1,"msg_share_broad",0,23
"s068","self",68,"health",8,80,80,0,1,"msg_share_broad",0,26
"s068","self",104,"climate",8,100,100,0,1,"msg_share_broad",0,16
"s068","control",97,"health",8,20,60,0,1,"msg_share_broad",0,18
"s068","other",81,"climate",8,100,100,0,1,"msg_share_broad",0,18
"s068","other",83,"health",8,100,100,0,1,"msg_share_broad",0,20
"s068","self",85,"climate",8,40,80,0,1,"msg_share_broad",0,35
"s069","other",52,"health",3,100,100,80,1,"msg_share_broad",0,19
"s069","self",2,"climate",3,100,100,60,1,"msg_share_broad",0,11
"s069","control",13,"health",3,80,80,40,1,"msg_share_broad",0,19
"s070","other",13,"health",13,90,90,90,1,"msg_share_broad",0,28
"s070","self",51,"climate",13,50,50,30,1,"msg_share_broad",0,17
"s070","control",63,"health",13,70,70,70,1,"msg_share_broad",0,15
"s070","self",85,"climate",13,70,70,40,1,"msg_share_broad",0,14
"s070","other",6,"health",13,30,70,30,1,"msg_share_broad",0,9
"s070","control",61,"climate",13,70,70,70,1,"msg_share_broad",0,9
"s070","other",36,"health",13,60,100,70,1,"msg_share_broad",0,10
"s070","control",86,"climate",13,70,70,70,1,"msg_share_broad",0,14
"s070","self",97,"health",13,80,80,80,1,"msg_share_broad",0,12
"s070","self",7,"climate",13,80,80,80,1,"msg_share_broad",0,19
"s070","other",55,"health",13,60,100,80,1,"msg_share_broad",0,7
"s070","control",44,"climate",13,100,100,60,1,"msg_share_broad",0,11
"s070","control",5,"health",13,30,100,70,1,"msg_share_broad",0,24
"s071","control",91,"health",3,0,0,0,1,"msg_share_broad",0,63
"s071","other",67,"climate",3,80,0,0,1,"msg_share_broad",0,71
"s071","self",22,"health",3,90,30,0,1,"msg_share_broad",0,60
"s072","self",107,"climate",7,100,100,70,1,"msg_share_broad",0,11
"s072","other",95,"health",7,0,0,0,1,"msg_share_broad",0,8
"s072","control",20,"climate",7,0,0,0,1,"msg_share_broad",0,7
"s072","control",92,"health",7,0,0,20,1,"msg_share_broad",0,7
"s072","other",61,"climate",7,0,0,0,1,"msg_share_broad",0,11
"s072","self",105,"health",7,80,80,40,1,"msg_share_broad",0,6
"s072","other",29,"climate",7,40,40,10,1,"msg_share_broad",0,14
"s073","self",17,"health",9,60,80,0,1,"msg_share_broad",0,10
"s073","other",37,"climate",9,40,20,0,1,"msg_share_broad",0,34
"s073","control",45,"health",9,70,80,0,1,"msg_share_broad",0,15
"s073","control",58,"climate",9,40,40,0,1,"msg_share_broad",0,8
"s073","self",34,"health",9,80,80,0,1,"msg_share_broad",0,21
"s073","self",40,"climate",9,50,50,10,1,"msg_share_broad",0,32
"s073","control",36,"health",9,60,60,0,1,"msg_share_broad",0,14
"s073","other",15,"climate",9,20,20,0,1,"msg_share_broad",0,16
"s073","other",109,"health",9,90,90,0,1,"msg_share_broad",0,30
"s074","other",78,"health",12,90,80,60,1,"msg_share_broad",0,14
"s074","self",61,"climate",12,100,100,90,1,"msg_share_broad",0,19
"s074","control",71,"health",12,100,100,100,1,"msg_share_broad",0,39
"s074","self",110,"climate",12,80,100,90,1,"msg_share_broad",0,16
"s074","other",3,"health",12,100,80,100,1,"msg_share_broad",0,22
"s074","control",65,"climate",12,90,80,70,1,"msg_share_broad",0,22
"s074","self",102,"health",12,100,100,100,1,"msg_share_broad",0,31
"s074","control",96,"climate",12,100,100,100,1,"msg_share_broad",0,31
"s074","other",63,"health",12,100,100,90,1,"msg_share_broad",0,13
"s074","control",99,"climate",12,100,100,60,1,"msg_share_broad",0,7
"s074","other",55,"health",12,100,70,90,1,"msg_share_broad",0,15
"s074","self",85,"climate",12,70,60,70,1,"msg_share_broad",0,9
"s075","control",14,"climate",19,100,80,80,1,"msg_share_broad",0,9
"s075","self",48,"health",19,60,100,70,1,"msg_share_broad",0,11
"s075","other",107,"climate",19,70,70,60,1,"msg_share_broad",0,19
"s075","other",8,"health",19,60,70,30,1,"msg_share_broad",0,22
"s075","self",38,"climate",19,30,70,30,1,"msg_share_broad",0,21
"s075","control",103,"health",19,80,90,70,1,"msg_share_broad",0,13
"s075","self",37,"climate",19,80,70,30,1,"msg_share_broad",0,13
"s075","other",17,"health",19,30,70,30,1,"msg_share_broad",0,14
"s075","control",79,"climate",19,90,60,80,1,"msg_share_broad",0,14
"s075","control",101,"health",19,90,90,40,1,"msg_share_broad",0,14
"s075","self",67,"climate",19,100,80,90,1,"msg_share_broad",0,8
"s075","other",102,"health",19,100,100,100,1,"msg_share_broad",0,12
"s075","other",10,"climate",19,80,100,70,1,"msg_share_broad",0,9
"s075","control",32,"health",19,90,80,70,1,"msg_share_broad",0,19
"s075","self",84,"climate",19,90,70,70,1,"msg_share_broad",0,7
"s075","other",91,"health",19,10,10,0,1,"msg_share_broad",0,20
"s075","self",18,"climate",19,80,50,70,1,"msg_share_broad",0,9
"s075","control",71,"health",19,80,100,60,1,"msg_share_broad",0,14
"s075","control",104,"climate",19,0,0,0,1,"msg_share_broad",0,7
"s076","other",100,"health",6,70,70,40,1,"msg_share_broad",0,31
"s076","control",15,"climate",6,100,100,60,1,"msg_share_broad",0,20
"s076","self",92,"health",6,40,40,10,1,"msg_share_broad",0,17
"s076","other",27,"climate",6,100,100,60,1,"msg_share_broad",0,28
"s076","self",46,"health",6,10,10,10,1,"msg_share_broad",0,22
"s076","control",54,"climate",6,100,100,100,1,"msg_share_broad",0,26
"s077","control",44,"climate",8,20,60,10,1,"msg_share_broad",0,26
"s077","other",39,"health",8,90,90,10,1,"msg_share_broad",0,37
"s077","other",18,"climate",8,10,30,0,1,"msg_share_broad",0,28
"s077","control",49,"health",8,70,80,10,1,"msg_share_broad",0,16
"s077","self",1,"climate",8,90,90,0,1,"msg_share_broad",0,37
"s077","self",45,"health",8,80,80,10,1,"msg_share_broad",0,25
"s077","other",24,"climate",8,80,80,20,1,"msg_share_broad",0,26
"s077","control",68,"health",8,80,80,20,1,"msg_share_broad",0,18
"s078","other",8,"health",10,60,80,0,1,"msg_share_broad",0,14
"s078","control",58,"climate",10,90,70,0,1,"msg_share_broad",0,10
"s078","other",42,"health",10,40,20,0,1,"msg_share_broad",0,8
"s078","self",110,"climate",10,20,10,0,1,"msg_share_broad",0,15
"s078","control",74,"health",10,60,60,0,1,"msg_share_broad",0,9
"s078","self",69,"climate",10,80,50,0,1,"msg_share_broad",0,11
"s078","other",103,"health",10,80,60,0,1,"msg_share_broad",0,13
"s078","control",54,"climate",10,90,70,0,1,"msg_share_broad",0,8
"s078","other",102,"health",10,50,70,0,1,"msg_share_broad",0,7
"s078","self",67,"climate",10,20,30,0,1,"msg_share_broad",0,11
"s079","other",97,"health",12,100,70,20,1,"msg_share_broad",0,30
"s079","control",26,"climate",12,70,60,20,1,"msg_share_broad",0,33
"s079","self",6,"health",12,30,30,10,1,"msg_share_broad",0,11
"s079","self",88,"climate",12,30,30,30,1,"msg_share_broad",0,19
"s079","control",93,"health",12,60,70,60,1,"msg_share_broad",0,13
"s079","other",29,"climate",12,40,30,20,1,"msg_share_broad",0,9
"s079","control",33,"health",12,60,60,60,1,"msg_share_broad",0,23
"s079","self",94,"climate",12,70,70,80,1,"msg_share_broad",0,16
"s079","other",101,"health",12,70,60,60,1,"msg_share_broad",0,19
"s079","self",70,"climate",12,50,20,30,1,"msg_share_broad",0,14
"s079","control",91,"health",12,20,20,20,1,"msg_share_broad",0,13
"s079","other",98,"climate",12,10,20,30,1,"msg_share_broad",0,16
"s080","self",60,"health",7,100,100,100,1,"msg_share_broad",0,13
"s080","other",111,"climate",7,100,100,100,1,"msg_share_broad",0,18
"s080","control",83,"health",7,100,100,100,1,"msg_share_broad",0,13
"s080","other",72,"climate",7,100,100,100,1,"msg_share_broad",0,20
"s080","control",81,"climate",7,100,100,100,1,"msg_share_broad",0,13
"s080","other",5,"health",7,100,100,100,1,"msg_share_broad",0,17
"s080","other",86,"climate",7,100,100,100,1,"msg_share_broad",0,16
"s081","other",24,"climate",4,70,80,40,1,"msg_share_broad",0,15
"s081","control",68,"health",4,60,50,30,1,"msg_share_broad",0,18
"s081","self",50,"climate",4,70,60,60,1,"msg_share_broad",0,19
"s081","other",52,"health",4,50,40,40,1,"msg_share_broad",0,22
"s082","self",85,"climate",5,70,80,60,1,"msg_share_broad",0,31
"s082","control",6,"health",5,90,80,80,1,"msg_share_broad",0,17
"s082","other",65,"climate",5,90,100,90,1,"msg_share_broad",0,38
"s082","self",76,"health",5,100,70,70,1,"msg_share_broad",0,20
"s082","other",79,"climate",5,90,100,90,1,"msg_share_broad",0,20
"s083","control",84,"climate",5,40,40,20,1,"msg_share_broad",0,9
"s083","self",6,"health",5,0,40,0,1,"msg_share_broad",0,17
"s083","other",69,"climate",5,70,70,0,1,"msg_share_broad",0,11
"s083","control",21,"health",5,100,100,0,1,"msg_share_broad",0,22
"s083","other",26,"climate",5,30,40,0,1,"msg_share_broad",0,13
"s084","control",20,"climate",8,0,0,0,1,"msg_share_broad",0,12
"s084","other",30,"health",8,20,10,0,1,"msg_share_broad",0,27
"s084","self",50,"climate",8,60,60,0,1,"msg_share_broad",0,19
"s084","other",52,"health",8,70,80,20,1,"msg_share_broad",0,27
"s084","self",9,"health",8,70,30,0,1,"msg_share_broad",0,25
"s084","other",62,"climate",8,60,60,0,1,"msg_share_broad",0,18
"s084","control",23,"health",8,0,0,0,1,"msg_share_broad",0,19
"s084","control",44,"climate",8,70,60,0,1,"msg_share_broad",0,10
"s085","other",64,"health",17,100,100,50,1,"msg_share_broad",0,16
"s085","control",108,"climate",17,70,70,10,1,"msg_share_broad",0,23
"s085","self",41,"health",17,60,60,30,1,"msg_share_broad",0,11
"s085","self",10,"climate",17,40,80,0,1,"msg_share_broad",0,9
"s085","control",92,"health",17,0,70,0,1,"msg_share_broad",0,7
"s085","other",37,"climate",17,90,90,0,1,"msg_share_broad",0,13
"s085","other",39,"health",17,60,60,0,1,"msg_share_broad",0,14
"s085","self",38,"climate",17,50,60,10,1,"msg_share_broad",0,8
"s085","control",49,"health",17,60,60,0,1,"msg_share_broad",0,11
"s085","self",72,"climate",17,70,70,10,1,"msg_share_broad",0,10
"s085","other",48,"health",17,50,70,10,1,"msg_share_broad",0,6
"s085","control",106,"climate",17,60,50,0,1,"msg_share_broad",0,18
"s085","other",73,"health",17,30,60,0,1,"msg_share_broad",0,8
"s085","control",99,"climate",17,50,50,10,1,"msg_share_broad",0,13
"s085","self",93,"health",17,20,70,0,1,"msg_share_broad",0,18
"s085","self",70,"climate",17,60,60,20,1,"msg_share_broad",0,18
"s085","control",33,"health",17,80,80,50,1,"msg_share_broad",0,8
"s086","control",69,"climate",9,40,70,80,1,"msg_share_broad",1,19
"s086","other",105,"health",9,40,30,40,1,"msg_share_broad",0,15
"s086","self",2,"climate",9,90,70,40,1,"msg_share_broad",0,12
"s086","control",19,"health",9,60,30,10,1,"msg_share_broad",0,12
"s086","self",79,"climate",9,90,30,80,1,"msg_share_broad",0,17
"s086","control",44,"climate",9,90,70,60,1,"msg_share_broad",0,15
"s086","self",73,"health",9,40,10,20,1,"msg_share_broad",0,16
"s086","other",50,"climate",9,80,30,60,1,"msg_share_broad",0,14
"s086","control",109,"health",9,80,40,20,1,"msg_share_broad",0,24
"s087","other",102,"health",3,100,100,50,1,"msg_share_broad",0,26
"s087","self",64,"health",3,100,90,40,1,"msg_share_broad",0,19
"s087","control",107,"climate",3,80,60,30,1,"msg_share_broad",0,12
"s088","other",8,"health",8,70,100,80,1,"msg_share_broad",0,51
"s088","self",20,"climate",8,100,60,100,1,"msg_share_broad",0,64
"s088","control",97,"health",8,90,100,10,1,"msg_share_broad",0,20
"s088","control",72,"climate",8,100,100,80,1,"msg_share_broad",0,40
"s088","other",45,"health",8,100,100,100,1,"msg_share_broad",0,45
"s088","self",37,"climate",8,100,80,100,1,"msg_share_broad",0,34
"s088","self",13,"health",8,100,20,0,1,"msg_share_broad",0,26
"s088","control",28,"climate",8,70,70,30,1,"msg_share_broad",0,31
"s089","control",60,"health",4,10,10,0,1,"msg_share_broad",0,33
"s089","self",16,"climate",4,60,30,0,1,"msg_share_broad",0,40
"s089","other",100,"health",4,0,0,0,1,"msg_share_broad",0,31
"s089","self",58,"climate",4,20,10,0,1,"msg_share_broad",0,14
"s090","control",108,"climate",3,100,100,50,1,"msg_share_broad",0,50
"s090","other",74,"health",3,10,100,40,1,"msg_share_broad",0,45
"s090","self",35,"climate",3,100,100,0,1,"msg_share_broad",0,37
"s091","other",4,"climate",4,70,70,50,1,"msg_share_broad",0,58
"s091","control",49,"health",4,80,100,50,1,"msg_share_broad",0,32
"s091","self",14,"climate",4,100,100,40,1,"msg_share_broad",0,66
"s091","other",55,"health",4,0,100,60,1,"msg_share_broad",0,48
"s092","other",77,"climate",15,70,80,30,1,"msg_share_broad",0,13
"s092","self",30,"health",15,80,60,30,1,"msg_share_broad",0,16
"s092","control",4,"climate",15,90,60,30,1,"msg_share_broad",0,45
"s092","control",64,"health",15,90,90,60,1,"msg_share_broad",0,21
"s092","self",62,"climate",15,40,20,10,1,"msg_share_broad",0,22
"s092","other",59,"health",15,90,70,60,1,"msg_share_broad",0,20
"s092","self",67,"climate",15,80,70,50,1,"msg_share_broad",0,16
"s092","control",90,"health",15,90,60,40,1,"msg_share_broad",0,14
"s092","other",35,"climate",15,80,80,60,1,"msg_share_broad",0,9
"s092","other",34,"health",15,70,70,30,1,"msg_share_broad",0,23
